order_id,order_reference,order_date,delivery_date,customer_id,customer_name,company,salesperson,region,country,city,product_id,product_name,product_category,product_brand,quantity,unit_price,gross_sales,discount,net_sales,tax,cost,revenue,profit,profit_margin_pct,shipping_cost,payment_method,order_status,warehouse,currency,exchange_rate,sales_channel,campaign_source,created_at
ORD-11324,REF-2023-155282,2023-05-14 11:00:00,2023-05-20,CUST-717,Customer_125,Company_3 LLC,Rep_16,North America,USA,USA_City,PRD-3448,IKEA Office Supplies Model 52,Office Supplies,IKEA,30,149.79,4493.7,449.37,4044.33,323.55,2188.66,4367.88,1855.67,42.48,0.0,Bank Transfer,Delivered,WH-Asia,USD,1.0,Online,None,2023-05-14 10:32:00
ORD-11325,REF-2023-885654,2023-12-23 21:00:00,2023-12-29,CUST-725,Customer_310,Company_46 LLC,Rep_4,Asia Pacific,China,China_City,PRD-2887,Sony Software Model 62,Software,Sony,81,423.57,34309.17,6861.83,27447.339999999997,2195.79,14164.34,29643.129999999997,13283.0,44.81,0.0,PayPal,Delivered,WH-East,USD,1.0,Partner,Referral,2023-12-23 20:27:00
ORD-11326,REF-2023-226902,2023-02-02 02:00:00,2023-02-07,CUST-590,Customer_337,Company_58 LLC,Rep_10,Europe,France,France_City,PRD-4992,Samsung Software Model 2,Software,Samsung,55,684.7,37658.5,3765.85,33892.65,2711.41,25493.46,36604.06,8399.19,22.95,0.0,PayPal,Delivered,WH-West,USD,1.0,Retail,Email,2023-02-02 01:53:00
ORD-11327,REF-2023-115116,2023-12-19 19:00:00,2023-12-29,CUST-196,Customer_457,Company_140 LLC,Rep_4,Europe,UK,UK_City,PRD-3657,Samsung Software Model 40,Software,Samsung,24,1102.94,26470.56,2647.06,23823.5,1905.88,13898.86,25729.38,9924.64,38.57,0.0,Bank Transfer,Delivered,WH-Central,USD,1.0,Direct Sales,Organic,2023-12-19 18:17:00
ORD-11328,REF-2023-835630,2023-12-09 00:00:00,2023-12-13,CUST-193,Customer_61,Company_172 LLC,Rep_17,Asia Pacific,Japan,Japan_City,PRD-2744,Apple Office Supplies Model 85,Office Supplies,Apple,90,905.38,81484.2,8148.42,73335.78,5866.86,46001.18,79202.64,27334.6,34.51,0.0,Credit Card,Processing,WH-Europe,USD,1.0,Direct Sales,Google Ads,2023-12-08 23:20:00
ORD-11329,REF-2023-301872,2023-10-22 09:00:00,2023-10-25,CUST-578,Customer_20,Company_82 LLC,Rep_10,Asia Pacific,Australia,Australia_City,PRD-4403,Samsung Office Supplies Model 82,Office Supplies,Samsung,80,813.34,65067.2,13013.44,52053.759999999995,4164.3,27717.42,56218.06,24336.34,43.29,0.0,PayPal,Delivered,WH-Central,USD,1.0,Online,None,2023-10-22 08:56:00
ORD-11330,REF-2023-885749,2023-09-18 05:00:00,2023-09-26,CUST-691,Customer_304,Company_45 LLC,Rep_2,North America,USA,USA_City,PRD-3597,Samsung Electronics Model 23,Electronics,Samsung,41,581.16,23827.56,3574.13,20253.43,1620.27,12077.41,21873.7,8176.02,37.38,0.0,PayPal,Delivered,WH-Europe,USD,1.0,Partner,None,2023-09-18 04:17:00
ORD-11331,REF-2023-197376,2023-08-05 19:00:00,2023-08-09,CUST-954,Customer_34,Company_161 LLC,Rep_18,Europe,France,France_City,PRD-4204,Samsung Office Supplies Model 97,Office Supplies,Samsung,30,810.52,24315.6,0.0,24315.6,1945.25,15257.37,26260.85,9058.23,34.49,0.0,PayPal,Delivered,WH-East,USD,1.0,Retail,Email,2023-08-05 18:51:00
ORD-11332,REF-2023-383282,2023-05-24 20:00:00,2023-06-05,CUST-519,Customer_98,Company_52 LLC,Rep_10,Europe,Germany,Germany_City,PRD-3762,Herman Miller Electronics Model 67,Electronics,Herman Miller,55,1013.29,55730.95,8359.64,47371.31,3789.7,38893.07,51161.009999999995,8478.24,16.57,0.0,PayPal,Processing,WH-Central,USD,1.0,Retail,Referral,2023-05-24 19:36:00
ORD-11333,REF-2023-284264,2023-02-22 23:00:00,2023-03-04,CUST-391,Customer_128,Company_187 LLC,Rep_18,Latin America,Mexico,Mexico_City,PRD-1723,Apple Office Supplies Model 50,Office Supplies,Apple,65,657.64,42746.6,2137.33,40609.27,3248.74,30981.63,43858.009999999995,9627.64,21.95,0.0,PayPal,Delivered,WH-Central,USD,1.0,Online,Referral,2023-02-22 22:42:00
ORD-11334,REF-2023-547658,2023-04-15 10:00:00,2023-04-17,CUST-926,Customer_464,Company_155 LLC,Rep_14,Asia Pacific,Japan,Japan_City,PRD-2160,Logitech Office Supplies Model 42,Office Supplies,Logitech,62,1266.86,78545.32,0.0,78545.32,6283.63,39233.03,84828.95000000001,39312.29,46.34,0.0,PayPal,Delivered,WH-East,USD,1.0,Partner,Referral,2023-04-15 09:38:00
ORD-11335,REF-2023-242998,2023-01-23 08:00:00,2023-02-01,CUST-663,Customer_261,Company_117 LLC,Rep_7,North America,USA,USA_City,PRD-4827,Apple Electronics Model 36,Electronics,Apple,98,891.96,87412.08,,74300.27,5944.02,46860.67,80244.29000000001,27439.6,34.2,0.0,Bank Transfer,Delivered,WH-Asia,USD,1.0,Partner,Referral,2023-01-23 07:26:00
ORD-11336,REF-2023-773686,2023-08-11 13:00:00,2023-08-20,CUST-122,Customer_447,Company_111 LLC,Rep_19,Asia Pacific,Australia,Australia_City,PRD-1210,Herman Miller Electronics Model 11,Electronics,Herman Miller,90,168.67,15180.3,3036.06,12144.24,971.54,11253.78,13115.779999999999,890.46,6.79,0.0,Bank Transfer,Delivered,WH-East,USD,1.0,Online,Google Ads,2023-08-11 12:11:00
ORD-11337,REF-2023-441618,2023-04-21 16:00:00,2023-04-27,CUST-100,Customer_335,Company_87 LLC,Rep_3,Latin America,Brazil,Brazil_City,PRD-3223,Herman Miller Office Supplies Model 94,Office Supplies,Herman Miller,62,1245.61,77227.82,7722.78,69505.04000000001,5560.4,44240.27,75065.44,25264.77,33.66,0.0,Stripe,Shipped,WH-East,USD,1.0,Partner,Referral,2023-04-21 15:17:00
ORD-11338,REF-2023-703438,2023-05-30 08:00:00,2023-06-10,CUST-629,Customer_168,Company_5 LLC,Rep_9,Europe,UK,UK_City,PRD-2327,Samsung Office Supplies Model 98,Office Supplies,Samsung,48,919.94,44157.12,8831.42,35325.700000000004,2826.06,35032.19,38151.76,293.51,0.77,0.0,Credit Card,Delivered,WH-Europe,USD,1.0,Partner,None,2023-05-30 07:09:00
ORD-11339,REF-2023-971826,2023-04-28 15:00:00,2023-05-05,CUST-819,Customer_275,Company_151 LLC,Rep_6,Asia Pacific,Japan,Japan_City,PRD-4684,Logitech Furniture Model 43,Furniture,Logitech,23,1195.15,27488.45,2748.85,24739.600000000002,1979.17,11788.16,26718.770000000004,12951.44,48.47,0.0,Stripe,Delivered,WH-East,USD,1.0,Retail,Email,2023-04-28 14:56:00
ORD-11340,REF-2023-415468,2023-12-16 07:00:00,2023-12-26,CUST-626,Customer_405,Company_19 LLC,Rep_14,Asia Pacific,China,China_City,PRD-4115,Herman Miller Software Model 97,Software,Herman Miller,96,266.92,25624.32,2562.43,23061.89,1844.95,19213.57,24906.84,3848.32,15.45,0.0,PayPal,Delivered,WH-Central,USD,1.0,Retail,Referral,2023-12-16 06:04:00
ORD-11341,REF-2023-183326,2023-10-14 01:00:00,2023-10-26,CUST-970,Customer_392,Company_37 LLC,Rep_15,Latin America,Brazil,Brazil_City,PRD-3249,IKEA Office Supplies Model 74,Office Supplies,IKEA,29,38.23,1108.67,0.0,1108.67,88.69,453.11,1197.3600000000001,655.56,54.75,0.0,Stripe,Delivered,WH-East,USD,1.0,Retail,Google Ads,2023-10-14 00:11:00
ORD-11342,REF-2023-326738,2023-05-31 20:00:00,2023-06-10,CUST-496,Customer_168,Company_107 LLC,Rep_5,Asia Pacific,Japan,Japan_City,PRD-1211,Microsoft Software Model 25,Software,Microsoft,45,791.03,35596.35,3559.64,32036.71,2562.94,14932.99,34599.65,17103.72,49.43,0.0,Stripe,Delivered,WH-Central,USD,1.0,Direct Sales,Organic,2023-05-31 19:19:00
ORD-11343,REF-2023-488794,2023-11-01 08:00:00,2023-11-09,CUST-550,Customer_348,Company_108 LLC,Rep_3,Latin America,Brazil,Brazil_City,PRD-2952,Dell Furniture Model 92,Furniture,Dell,69,117.19,8086.11,0.0,8086.11,646.89,3868.97,8733.0,4217.14,48.29,0.0,Credit Card,Delivered,WH-West,USD,1.0,Online,Referral,2023-11-01 07:40:00
ORD-11344,REF-2023-428373,2023-05-24 11:00:00,2023-06-02,CUST-813,Customer_22,Company_131 LLC,Rep_20,Latin America,Mexico,Mexico_City,PRD-4693,Herman Miller Furniture Model 71,Furniture,Herman Miller,18,588.31,10589.58,1058.96,9530.619999999999,762.45,6118.64,10293.07,3411.98,33.15,0.0,Stripe,Shipped,WH-Central,USD,1.0,Partner,Email,2023-05-24 10:20:00
ORD-11345,REF-2023-582025,2023-05-20 21:00:00,2023-05-26,CUST-906,Customer_130,Company_8 LLC,Rep_8,Europe,Germany,Germany_City,PRD-2950,Sony Office Supplies Model 50,Office Supplies,Sony,76,537.67,40862.92,0.0,40862.92,3269.03,23637.16,44131.95,17225.76,39.03,0.0,Stripe,Delivered,WH-Europe,USD,1.0,Direct Sales,Google Ads,2023-05-20 20:43:00
ORD-11346,REF-2023-192554,2023-03-18 00:00:00,2023-03-27,CUST-177,Customer_163,Company_194 LLC,Rep_16,Latin America,Mexico,Mexico_City,PRD-4139,Dell Office Supplies Model 27,Office Supplies,Dell,40,899.19,35967.6,,34169.22,2733.54,17260.44,36902.76,16908.78,45.82,0.0,PayPal,Delivered,WH-Asia,USD,1.0,Online,Google Ads,2023-03-17 23:18:00
ORD-11347,REF-2023-404616,2023-01-24 18:00:00,2023-01-30,CUST-839,Customer_135,Company_88 LLC,Rep_8,North America,Canada,Canada_City,PRD-3151,Herman Miller Office Supplies Model 43,Office Supplies,Herman Miller,46,1091.7,50218.2,0.0,50218.2,4017.46,24951.78,54235.659999999996,25266.42,46.59,0.0,Stripe,Delivered,WH-Central,USD,1.0,Retail,Organic,2023-01-24 17:04:00
ORD-11348,REF-2023-173546,2023-12-13 04:00:00,2023-12-21,CUST-161,Customer_377,Company_63 LLC,Rep_10,Latin America,Brazil,Brazil_City,PRD-3395,Apple Electronics Model 97,Electronics,Apple,34,704.96,23968.64,3595.3,20373.34,1629.87,16652.09,22003.21,3721.25,16.91,0.0,Bank Transfer,Shipped,WH-East,USD,1.0,Online,None,2023-12-13 03:15:00
ORD-11349,REF-2023-885253,2023-11-03 16:00:00,2023-11-14,CUST-558,Customer_404,Company_71 LLC,Rep_13,Latin America,Mexico,Mexico_City,PRD-2746,Dell Electronics Model 10,Electronics,Dell,71,161.69,11479.99,574.0,10905.99,872.48,6898.93,11778.47,4007.06,34.02,0.0,Bank Transfer,Delivered,WH-Europe,USD,1.0,Partner,Referral,2023-11-03 15:00:00
ORD-11350,REF-2023-803819,2023-02-17 16:00:00,2023-03-01,CUST-766,Customer_440,Company_99 LLC,Rep_18,Latin America,Mexico,Mexico_City,PRD-4626,Logitech Electronics Model 19,Electronics,Logitech,93,697.72,64887.96,9733.19,55154.77,4412.38,36638.56,59567.149999999994,18516.21,31.08,0.0,Credit Card,Delivered,WH-West,USD,1.0,Direct Sales,Referral,2023-02-17 15:38:00
ORD-11351,REF-2023-289247,2023-11-04 18:00:00,2023-11-11,CUST-688,Customer_361,Company_48 LLC,Rep_16,North America,USA,USA_City,PRD-2731,Sony Office Supplies Model 37,Office Supplies,Sony,90,356.68,32101.2,0.0,32101.2,2568.1,12886.82,34669.3,19214.38,55.42,0.0,Credit Card,Delivered,WH-Europe,USD,1.0,Retail,None,2023-11-04 17:25:00
ORD-11352,REF-2023-494365,2023-08-05 05:00:00,2023-08-09,CUST-133,Customer_158,Company_125 LLC,Rep_10,North America,Canada,Canada_City,PRD-2847,IKEA Electronics Model 32,Electronics,IKEA,9,332.26,2990.34,0.0,2990.34,239.23,1832.4,3229.57,1157.94,35.85,0.0,PayPal,Delivered,WH-East,USD,1.0,Direct Sales,Referral,2023-08-05 04:13:00
ORD-11353,REF-2023-117497,2023-09-14 10:00:00,2023-09-18,CUST-864,Customer_448,Company_173 LLC,Rep_6,Asia Pacific,Australia,Australia_City,PRD-4753,Logitech Office Supplies Model 93,Office Supplies,Logitech,17,13.97,237.49,11.87,225.62,18.05,121.79,275.93,71.57,25.94,32.26,PayPal,Delivered,WH-Europe,USD,1.0,Retail,Email,2023-09-14 09:54:00
ORD-11354,REF-2023-313443,2023-10-03 23:00:00,2023-10-15,CUST-475,Customer_40,Company_130 LLC,Rep_7,Latin America,Mexico,Mexico_City,PRD-1035,Microsoft Office Supplies Model 19,Office Supplies,Microsoft,62,460.65,28560.3,0.0,28560.3,2284.82,12454.26,30845.12,16106.04,52.22,0.0,Bank Transfer,Delivered,WH-West,USD,1.0,Direct Sales,Referral,2023-10-03 22:10:00
ORD-11355,REF-2023-460424,2023-06-12 17:00:00,2023-06-15,CUST-997,Customer_319,Company_159 LLC,Rep_2,Asia Pacific,Japan,Japan_City,PRD-4313,Sony Office Supplies Model 74,Office Supplies,Sony,89,187.2,16660.8,2499.12,14161.68,1132.93,10678.36,15294.61,3483.32,22.77,0.0,Bank Transfer,Delivered,WH-East,USD,1.0,Retail,None,2023-06-12 16:35:00
ORD-11356,REF-2023-995289,2023-06-19 11:00:00,2023-07-03,CUST-199,Customer_301,Company_57 LLC,Rep_10,North America,Canada,Canada_City,PRD-3181,IKEA Software Model 98,Software,IKEA,98,935.04,91633.92,0.0,91633.92,7330.71,56374.54,98964.63,35259.38,35.63,0.0,Credit Card,Delivered,WH-East,USD,1.0,Online,Organic,2023-06-19 10:25:00
ORD-11357,REF-2023-487947,2023-02-03 08:00:00,2023-02-11,CUST-688,Customer_238,Company_191 LLC,Rep_8,Europe,Germany,Germany_City,PRD-4125,Sony Furniture Model 7,Furniture,Sony,40,1372.94,54917.6,0.0,54917.6,4393.41,37105.35,59311.009999999995,17812.25,30.03,0.0,Credit Card,Delivered,WH-Asia,USD,1.0,Direct Sales,Organic,2023-02-03 07:29:00
ORD-11358,REF-2023-473668,2023-04-09 09:00:00,2023-04-12,CUST-471,Customer_101,Company_14 LLC,Rep_3,North America,Canada,Canada_City,PRD-2313,Dell Software Model 29,Software,Dell,26,381.69,9923.94,496.2,9427.74,754.22,7473.34,10181.96,1954.4,19.19,0.0,Credit Card,Delivered,WH-Central,USD,1.0,Direct Sales,Google Ads,2023-04-09 08:31:00
ORD-11359,REF-2023-435299,2023-08-14 17:00:00,2023-08-17,CUST-567,Customer_209,Company_190 LLC,Rep_14,North America,USA,USA_City,PRD-1972,IKEA Software Model 96,Software,IKEA,79,828.05,65415.95,13083.19,52332.759999999995,4186.62,46263.57,56519.38,6069.19,10.74,0.0,Bank Transfer,Delivered,WH-Central,USD,1.0,Online,None,2023-08-14 16:12:00
ORD-11360,REF-2023-186018,2023-04-05 19:00:00,2023-04-16,CUST-732,Customer_470,Company_188 LLC,Rep_4,North America,USA,USA_City,PRD-1093,Logitech Software Model 54,Software,Logitech,44,237.52,10450.88,1045.09,9405.789999999999,752.46,5462.83,10158.25,3942.96,38.82,0.0,Credit Card,Shipped,WH-Europe,USD,1.0,Partner,None,2023-04-05 18:54:00
ORD-11361,REF-2023-964264,2023-01-09 01:00:00,2023-01-23,CUST-615,Customer_474,Company_33 LLC,Rep_5,Europe,UK,UK_City,PRD-3814,Sony Office Supplies Model 11,Office Supplies,Sony,95,194.01,18430.95,2764.64,15666.310000000001,1253.3,8414.8,16919.61,7251.51,42.86,0.0,Stripe,Delivered,WH-Europe,USD,1.0,Retail,Referral,2023-01-09 00:06:00
ORD-11362,REF-2023-842828,2023-11-13 18:00:00,2023-11-27,CUST-188,Customer_382,Company_1 LLC,Rep_1,Latin America,Brazil,Brazil_City,PRD-2414,Samsung Electronics Model 73,Electronics,Samsung,81,413.78,33516.18,5027.43,28488.75,2279.1,24126.7,30767.85,4362.05,14.18,0.0,PayPal,Delivered,WH-Central,USD,1.0,Partner,Organic,2023-11-13 17:11:00
ORD-11363,REF-2023-380317,2023-03-09 17:00:00,2023-03-21,CUST-672,Customer_174,Company_158 LLC,Rep_16,Latin America,Brazil,Brazil_City,PRD-4010,Sony Furniture Model 17,Furniture,Sony,19,55.45,1053.55,,842.8399999999999,67.43,806.12,945.02,1.97,0.21,34.75,Bank Transfer,Shipped,WH-Asia,USD,1.0,Partner,Google Ads,2023-03-09 16:50:00
ORD-11364,REF-2023-941840,2023-11-09 11:00:00,2023-11-12,CUST-757,Customer_12,Company_181 LLC,Rep_5,Asia Pacific,Australia,Australia_City,PRD-4741,Apple Furniture Model 81,Furniture,Apple,43,1018.57,43798.51,6569.78,37228.73,2978.3,33016.79,40207.030000000006,4211.94,10.48,0.0,Stripe,Delivered,WH-Europe,USD,1.0,Online,Email,2023-11-09 10:24:00
ORD-11365,REF-2023-943729,2023-01-15 05:00:00,2023-01-29,CUST-508,Customer_355,Company_156 LLC,Rep_11,Europe,Germany,Germany_City,PRD-1170,Herman Miller Electronics Model 92,Electronics,Herman Miller,46,1272.33,58527.18,5852.72,52674.46,4213.96,29579.4,56888.42,23095.06,40.6,0.0,Credit Card,Delivered,WH-East,USD,1.0,Direct Sales,Referral,2023-01-15 04:34:00
ORD-11366,REF-2023-331271,2023-12-19 08:00:00,2023-12-24,CUST-627,Customer_287,Company_126 LLC,Rep_17,North America,USA,USA_City,PRD-3083,IKEA Software Model 66,Software,IKEA,81,1263.09,102310.29,10231.03,92079.26,7366.34,73878.63,99445.59999999999,18200.63,18.3,0.0,Stripe,Delivered,WH-Europe,USD,1.0,Direct Sales,Referral,2023-12-19 07:15:00
ORD-11367,REF-2023-124148,2023-11-11 19:00:00,2023-11-16,CUST-190,Customer_51,Company_187 LLC,Rep_7,North America,USA,USA_City,PRD-3277,Apple Software Model 49,Software,Apple,54,974.26,52610.04,0.0,52610.04,4208.8,38791.4,56818.840000000004,13818.64,24.32,0.0,Credit Card,Shipped,WH-Europe,USD,1.0,Direct Sales,Referral,2023-11-11 18:02:00
ORD-11368,REF-2023-998459,2023-02-10 18:00:00,2023-02-21,CUST-633,Customer_301,Company_196 LLC,Rep_11,North America,USA,USA_City,PRD-3989,Samsung Electronics Model 32,Electronics,Samsung,43,190.67,8198.81,1639.76,6559.049999999999,524.72,5674.48,7083.7699999999995,884.57,12.49,0.0,PayPal,Processing,WH-Asia,USD,1.0,Direct Sales,Email,2023-02-10 17:55:00
ORD-11369,REF-2023-350996,2023-10-29 22:00:00,2023-11-12,CUST-702,Customer_184,Company_24 LLC,Rep_14,North America,Canada,Canada_City,PRD-2942,Apple Software Model 28,Software,Apple,47,357.7,16811.9,1681.19,15130.710000000001,1210.46,7586.51,16341.170000000002,7544.2,46.17,0.0,Credit Card,Shipped,WH-Central,USD,1.0,Retail,Organic,2023-10-29 21:17:00
ORD-11370,REF-2023-274901,2023-07-21 15:00:00,2023-07-23,CUST-476,Customer_397,Company_170 LLC,Rep_18,Asia Pacific,China,China_City,PRD-3717,Herman Miller Software Model 24,Software,Herman Miller,43,576.2,24776.6,4955.32,19821.28,1585.7,11389.8,21406.98,8431.48,39.39,0.0,PayPal,Delivered,WH-West,USD,1.0,Online,Google Ads,2023-07-21 14:26:00
ORD-11371,REF-2023-412502,2023-04-22 04:00:00,2023-04-27,CUST-797,Customer_483,Company_109 LLC,Rep_16,Asia Pacific,Japan,Japan_City,PRD-4713,Herman Miller Electronics Model 53,Electronics,Herman Miller,66,776.22,51230.52,5123.05,46107.469999999994,3688.6,31459.18,49796.06999999999,14648.29,29.42,0.0,Stripe,Delivered,WH-Asia,USD,1.0,Partner,Email,2023-04-22 03:39:00
ORD-11372,REF-2023-474775,2023-10-10 07:00:00,2023-10-19,CUST-751,Customer_103,Company_21 LLC,Rep_16,Asia Pacific,China,China_City,PRD-2320,IKEA Office Supplies Model 45,Office Supplies,IKEA,74,717.67,53107.58,0.0,53107.58,4248.61,22928.65,57356.19,30178.93,52.62,0.0,Bank Transfer,Delivered,WH-West,USD,1.0,Partner,,2023-10-10 06:25:00
ORD-11373,REF-2023-438931,2023-12-29 14:00:00,2024-01-04,CUST-878,Customer_62,Company_192 LLC,Rep_4,North America,USA,USA_City,PRD-4235,Herman Miller Office Supplies Model 79,Office Supplies,Herman Miller,88,1332.11,117225.68,0.0,117225.68,9378.05,66984.74,126603.73,50240.94,39.68,0.0,Stripe,Delivered,WH-Central,USD,1.0,Retail,Email,2023-12-29 13:20:00
ORD-11374,REF-2023-655103,2023-07-28 11:00:00,2023-08-11,CUST-713,Customer_219,Company_61 LLC,Rep_1,Asia Pacific,Japan,Japan_City,PRD-4741,Herman Miller Office Supplies Model 7,Office Supplies,Herman Miller,40,1331.21,53248.4,7987.26,45261.14,3620.89,29889.45,48882.03,15371.69,31.45,0.0,PayPal,Delivered,WH-Asia,USD,1.0,Retail,Google Ads,2023-07-28 10:06:00
ORD-11375,REF-2023-394421,2023-02-26 12:00:00,2023-03-12,CUST-248,Customer_65,Company_135 LLC,Rep_9,Europe,UK,UK_City,PRD-4110,IKEA Electronics Model 70,Electronics,IKEA,74,718.35,53157.9,10631.58,42526.32,3402.11,24563.92,45928.43,17962.4,39.11,0.0,PayPal,Delivered,WH-Asia,USD,1.0,Retail,Referral,2023-02-26 11:35:00
ORD-11376,REF-2023-932185,2023-07-30 17:00:00,2023-08-01,CUST-308,Customer_101,Company_77 LLC,Rep_18,Asia Pacific,Australia,Australia_City,PRD-1020,Dell Electronics Model 10,Electronics,Dell,82,1312.62,107634.84,,107634.84,8610.79,54876.3,116245.63,52758.54,45.39,0.0,Bank Transfer,Shipped,WH-Europe,USD,1.0,Retail,Email,2023-07-30 16:09:00
ORD-11377,REF-2023-714224,2023-09-27 12:00:00,2023-10-05,CUST-257,Customer_457,Company_101 LLC,Rep_2,Latin America,Brazil,Brazil_City,PRD-3519,IKEA Office Supplies Model 56,Office Supplies,IKEA,34,416.12,14148.08,0.0,14148.08,1131.85,7611.95,15279.93,6536.13,42.78,0.0,Stripe,Shipped,WH-Europe,USD,1.0,Retail,Referral,2023-09-27 11:51:00
ORD-11378,REF-2023-960893,2023-01-25 20:00:00,2023-02-01,CUST-457,Customer_210,Company_114 LLC,Rep_5,Europe,Germany,Germany_City,PRD-4289,Dell Office Supplies Model 65,Office Supplies,Dell,14,902.96,12641.44,0.0,12641.44,1011.32,8649.77,13652.76,3991.67,29.24,0.0,Bank Transfer,Delivered,WH-West,USD,1.0,Online,Email,2023-01-25 19:39:00
ORD-11379,REF-2023-266424,2023-11-29 21:00:00,2023-12-04,CUST-495,Customer_94,Company_107 LLC,Rep_9,Europe,UK,UK_City,PRD-1891,Microsoft Software Model 78,Software,Microsoft,44,1313.38,57788.72,8668.31,49120.41,3929.63,26322.99,53050.04,22797.42,42.97,0.0,Bank Transfer,Delivered,WH-Asia,USD,1.0,Direct Sales,Email,2023-11-29 20:12:00
ORD-11380,REF-2023-204915,2023-07-22 00:00:00,2023-07-31,CUST-721,Customer_259,Company_17 LLC,Rep_15,North America,Canada,Canada_City,PRD-2979,Dell Office Supplies Model 48,Office Supplies,Dell,86,1174.1,100972.6,15145.89,85826.71,6866.14,68538.88,92692.85,17287.83,18.65,0.0,Bank Transfer,Delivered,WH-Asia,USD,1.0,Direct Sales,Email,2023-07-21 23:53:00
ORD-11381,REF-2023-645273,2023-06-07 19:00:00,2023-06-21,CUST-877,Customer_345,Company_195 LLC,Rep_8,Europe,Germany,Germany_City,PRD-3119,Dell Furniture Model 100,Furniture,Dell,55,1377.3,75751.5,11362.73,64388.770000000004,5151.1,46708.3,69539.87000000001,17680.47,25.42,0.0,Bank Transfer,Delivered,WH-Europe,USD,1.0,Direct Sales,Referral,2023-06-07 18:31:00
ORD-11382,REF-2023-376115,2023-08-11 11:00:00,2023-08-19,CUST-764,Customer_407,Company_182 LLC,Rep_7,Asia Pacific,China,China_City,PRD-3615,Microsoft Electronics Model 40,Electronics,Microsoft,3,548.85,1646.55,82.33,1564.22,125.14,1136.31,1689.3600000000001,427.91,25.33,0.0,PayPal,Processing,WH-Europe,USD,1.0,Partner,Referral,2023-08-11 10:53:00
ORD-11383,REF-2023-827642,2023-06-22 13:00:00,2023-07-06,CUST-346,Customer_153,Company_29 LLC,Rep_12,Europe,UK,UK_City,PRD-1862,Logitech Electronics Model 47,Electronics,Logitech,99,922.61,91338.39,0.0,91338.39,7307.07,54323.58,98645.45999999999,37014.81,37.52,0.0,Stripe,Delivered,WH-East,USD,1.0,Online,Google Ads,2023-06-22 12:52:00
ORD-11384,REF-2023-958413,2023-06-20 20:00:00,2023-06-26,CUST-775,Customer_135,Company_178 LLC,Rep_18,Latin America,Mexico,Mexico_City,PRD-2981,Logitech Furniture Model 18,Furniture,Logitech,79,1441.8,113902.2,0.0,113902.2,9112.18,75777.42,123014.38,38124.78,30.99,0.0,PayPal,Delivered,WH-Central,USD,1.0,Partner,None,2023-06-20 19:38:00
ORD-11385,REF-2023-780212,2023-07-25 08:00:00,2023-07-28,CUST-483,Customer_240,Company_55 LLC,Rep_20,Europe,Germany,Germany_City,PRD-3724,Microsoft Office Supplies Model 41,Office Supplies,Microsoft,40,151.89,6075.6,911.34,5164.26,413.14,3229.3,5577.400000000001,1934.96,34.69,0.0,PayPal,Delivered,WH-West,USD,1.0,Direct Sales,Email,2023-07-25 07:37:00
ORD-11386,REF-2023-522001,2023-10-10 00:00:00,2023-10-24,CUST-145,Customer_80,Company_136 LLC,Rep_9,Asia Pacific,Australia,Australia_City,PRD-3572,Microsoft Office Supplies Model 82,Office Supplies,Microsoft,47,1392.67,65455.49,0.0,65455.49,5236.44,43295.43,70691.93,22160.06,31.35,0.0,Credit Card,Delivered,WH-Europe,USD,1.0,Retail,,2023-10-09 23:46:00
ORD-11387,REF-2023-566184,2023-12-02 20:00:00,2023-12-08,CUST-748,Customer_367,Company_25 LLC,Rep_9,Latin America,Brazil,Brazil_City,PRD-3988,Apple Office Supplies Model 64,Office Supplies,Apple,60,161.63,9697.8,969.78,8728.019999999999,698.24,7009.04,9426.259999999998,1718.98,18.24,0.0,Stripe,Delivered,WH-West,USD,1.0,Direct Sales,Google Ads,2023-12-02 19:24:00
ORD-11388,REF-2023-583896,2023-06-28 22:00:00,2023-07-05,CUST-126,Customer_98,Company_156 LLC,Rep_13,Asia Pacific,Japan,Japan_City,PRD-1412,Microsoft Furniture Model 3,Furniture,Microsoft,37,565.57,20926.09,2092.61,18833.48,1506.68,8680.81,20340.16,10152.67,49.91,0.0,Credit Card,Delivered,WH-Asia,USD,1.0,Online,Google Ads,2023-06-28 21:11:00
ORD-11389,REF-2023-726400,2023-02-23 14:00:00,2023-03-08,CUST-282,Customer_484,Company_136 LLC,Rep_11,North America,Canada,Canada_City,PRD-2285,Logitech Software Model 88,Software,Logitech,74,59.83,4427.42,664.11,3763.31,301.06,2536.87,4064.37,1226.44,30.18,0.0,Credit Card,Delivered,WH-West,USD,1.0,Online,Email,2023-02-23 13:22:00
ORD-11390,REF-2023-351818,2023-05-02 21:00:00,2023-05-12,CUST-476,Customer_451,Company_173 LLC,Rep_12,Latin America,Mexico,Mexico_City,PRD-3880,Samsung Software Model 68,Software,Samsung,46,1497.34,68877.64,6887.76,61989.88,4959.19,40963.1,66949.06999999999,21026.78,31.41,0.0,Stripe,Delivered,WH-East,USD,1.0,Partner,Organic,2023-05-02 20:51:00
